0332 0
16 0
17 0
1800 0
19 0
1963 0
1976 1
1994 1
2004 0
2008 1
2011 1
2014 0
2132 0
24 0
40 1
46 1
509th 1
932 1
abbott 0
abbotts 0
abroad 0
access 2
acknowledged 0
active 0
administered 0
administrations 1
adopted 0
advised 0
affect 0
agreement 0
ahead 0
alive 1
alsup 1
american 1
americans 1
americas 0
announced 0
appeal 0
appeals 0
argued 1
arguing 2
arguments 0
arias 1
arrest 1
arrested 2
arresting 1
asked 0
assistance 1
atlanta 1
attorney 0
attorneys 1
audible 0
awaited 0
awaiting 1
aware 0
babcock 1
began 0
begin 0
bill 1
block 1
blocks 0
board 1
booking 0
border 0
breaths 0
brothers 0
bush 1
california 0
capital 0
captured 0
car 0
carrying 0
case 1
cases 0
catherine 1
chamber 0
charge 0
circumstances 0
citizens 2
claims 1
clark 1
clear 1
clemency 1
cnn 1
cnns 4
commit 1
commitments 0
committed 1
compared 0
competent 1
concealed 0
concerned 0
congress 0
consular 1
consulate 2
consulates 0
contend 0
contest 0
contributed 1
convention 0
convicted 3
conviction 1
cop 1
count 0
countries 1
county 0
court 2
courts 1
crashed 0
crime 1
criminal 1
criticized 1
ct 1
cuevas 1
cst 0
date 1
dave 1
dead 0
death 3
declined 0
defense 1
delay 1
delayed 0
delays 0
demanding 0
denied 3
department 2
despicable 1
detrimental 1
diplomat 0
diplomatic 0
district 0
dose 0
doubt 1
dozen 0
driving 0
drug 0
e 1
earlier 1
edgar 1
effect 0
effectively 0
enforce 0
enforcing 1
ensure 0
ensured 1
evidence 0
executed 3
executes 0
execution 4
executions 1
extremely 1
fact 1
facts 1
failed 1
failure 0
fair 1
fairness 0
fatal 0
fatally 1
favour 0
fearing 1
federal 0
felony 1
final 0
fled 0
florida 0
foot 0
force 0
foreign 0
gaddis 1
general 0
george 0
gmt 0
gov 1
government 1
governments 0
governor 0
grant 1
greg 0
guaranteed 0
guidance 0
gustavo 1
guy 1
hague 0
hagues 0
halt 0
handcuffs 0
harder 0
harf 0
harris 0
head 0
hear 0
hearings 1
held 0
highest 0
holds 0
hometown 0
houston 1
huntsville 2
illegally 0
impact 1
impaired 0
implemented 0
important 0
including 1
indisputable 1
ineligible 0
informed 0
initially 0
injected 0
injection 1
inmates 1
inside 0
interests 1
international 2
involved 0
issue 1
issued 0
january 0
jason 1
john 1
jury 1
justice 1
kerry 2
key 0
killed 0
killer 1
killing 0
l 1
lack 0
lastday 0
lastditch 1
lastminute 0
law 1
laws 2
lawyers 2
leaders 0
leaving 0
legal 0
legislation 0
lethal 1
letter 0
levin 1
living 0
local 0
looked 0
lower 0
lucy 1
made 0
maintained 0
make 1
makes 0
making 0
man 1
mandated 0
marie 0
marks 1
matter 1
maurie 1
mayra 1
mears 1
men 0
mentally 0
met 0
mexican 3
mexicans 1
mexico 0
mexicos 1
miacatlan 0
midnight 0
ministry 0
minutes 0
mother 0
motion 1
motorcycles 0
move 0
movement 0
mr 1
mumbled 0
murder 3
nashed 1
national 1
nationals 0
nations 0
neck 0
necklace 0
netherlands 0
nick 1
night 1
notified 0
obama 1
objections 0
obligations 0
offenders 0
offers 0
office 0
officer 3
officers 0
officials 1
oppose 0
opposed 0
order 0
ordered 0
outcome 0
overseas 1
pants 0
pardon 0
pardons 1
parker 1
paroled 0
paroles 1
pass 0
past 1
patrolman 0
penalty 3
pentobarbital 0
people 0
perry 1
photo 0
pictured 0
pistol 0
place 1
pleas 0
pm 1
police 2
policy 0
prejudiced 0
president 0
pressure 0
previously 0
prison 0
prisons 1
procedures 0
process 1
promises 0
pronounced 0
properly 0
prosecutor 1
protected 0
protection 0
protest 0
protests 0
provide 0
provided 0
provision 0
punishment 0
push 1
pushing 1
put 0
raised 1
raising 1
ranking 0
rare 0
reads 0
reason 1
receive 0
received 0
recent 0
reconsider 0
record 0
records 0
refused 1
reinstated 1
rejected 0
relations 0
relatives 0
repeated 0
repercussions 1
report 1
reported 3
request 1
required 1
respect 0
review 0
revving 0
rick 1
rights 0
robbery 1
row 0
ruled 0
ruling 1
safety 0
sandra 1
scene 0
scheduled 0
secondhighest 0
secretary 1
seek 0
selected 0
sentence 0
served 0
setting 1
shoichet 1
shook 0
shooting 0
shot 1
show 0
showed 0
showing 0
sides 0
sign 0
similar 2
situations 1
sixteen 0
slain 0
slaying 0
slightly 0
snore 0
spanish 0
speak 1
spokesman 1
spokeswoman 1
spurned 0
stance 0
state 4
statement 2
states 3
stay 1
stopped 0
strongly 0
subject 1
subsequently 0
support 0
supporters 1
supreme 3
sympathy 1
syria 0
tainted 0
taking 0
tamayo 7
tamayos 7
technicality 1
texas 7
threatens 0
thursday 0
time 0
times 0
told 0
tonight 1
town 0
treated 1
treaty 1
trial 2
trousers 0
tuesday 0
ultimate 1
uncovered 0
undated 0
undermines 0
unfair 0
united 1
unsuccessfully 0
uphold 0
urged 1
usmexico 0
valdes 1
victim 0
victims 0
vienna 0
violate 1
violated 1
violates 0
violation 1
w 0
warden 0
warned 0
washington 1
watch 0
watched 0
wearing 0
wednesday 2
week 0
weighed 1
window 0
witnessed 0
witnesses 0
woman 0
word 0
wrote 1
year 1
years 1
