0.595685	ABC	http://abcnews.go.com/International/wireStory/nkorean-official-purge-hurt-economic-policy-21223969	Sun, 15 Dec 2013 10:25:54 GMT	NKorean Official: Purge Won't Hurt Economic Policy
0.517099	BBC	http://www.bbc.co.uk/news/world-asia-25391160	Sun, 15 Dec 2013 14:38:01 GMT	N Korea purge 'will not alter goals'
0.55151	CNN	http://edition.cnn.com/2013/12/15/opinion/north-korea-jang-kim-klingner/index.html	Mon, 16 Dec 2013 07:50:51 EST	Opinion: 'Clearly no one is safe'
