0.736735	ABC	http://abcnews.go.com/International/wireStory/group-end-mass-arrests-muslims-myanmar-21634087	Thu, 23 Jan 2014 20:20:53 GMT	UN: Myanmar Buddhists Killed More Than 40 Muslims
0.432918	BBC	http://www.bbc.co.uk/news/world-asia-25866350	Fri, 24 Jan 2014 06:03:46 GMT	UN calls for Rohingya deaths inquiry
0.475945	CNN	http://edition.cnn.com/2014/01/23/world/asia/myanmar-muslims-killed-dispute/index.html	Thu, 23 Jan 2014 18:31:38 EST	Myanmar denies role in massacre
