0.566052	ABC	http://abcnews.go.com/Health/wireStory/vatican-facing-showdown-sex-abuse-record-21537922	Wed, 15 Jan 2014 07:15:48 GMT	Vatican Facing UN Showdown on Sex Abuse Record
0.642071	BBC	http://www.bbc.co.uk/news/world-europe-25748952	Thu, 16 Jan 2014 11:06:12 GMT	UN confronts Vatican on child abuse
0.741656	CNN	http://edition.cnn.com/2014/01/16/world/europe/un-vatican-sexual-abuse/index.html	Thu, 16 Jan 2014 14:23:11 EST	Vatican public grilling over pedophiles
