0.674835	ABC	http://abcnews.go.com/International/wireStory/indian-police-officials-ordered-gang-rape-21632577	Thu, 23 Jan 2014 07:31:50 GMT	India Police Say Village Elders Ordered Gang-Rape
0.702138	BBC	http://www.bbc.co.uk/news/world-asia-india-25855325	Thu, 23 Jan 2014 12:40:01 GMT	India woman raped on 'elders' order'
0.65372	CNN	http://edition.cnn.com/2014/01/23/world/asia/india-gang-rape/index.html	Thu, 23 Jan 2014 17:29:51 EST	Elders arrested in India gang rape
