0.527885	ABC	http://abcnews.go.com/Sports/wireStory/gattuso-targeted-italian-fixing-inquiry-widens-21244586	Tue, 17 Dec 2013 16:28:24 GMT	Ex-AC Milan Star Targeted in Italian Match-Fixing
0.716749	BBC	http://www.bbc.co.uk/sport/0/football/25414094	Tue, 17 Dec 2013 10:08:33 GMT	Gattuso investigated for match fixing
0.583862	CNN	http://edition.cnn.com/2013/12/17/sport/football/football-italy-gattuso-milan/index.html	Tue, 17 Dec 2013 14:34:37 EST	World Cup winner in match fix case
