0.598645	ABC	http://abcnews.go.com/International/wireStory/worker-falls-death-brazil-stadium-21219904	Sat, 14 Dec 2013 18:25:15 GMT	Worker Dies at World Cup Stadium Construction Site
0.715447	BBC	http://www.bbc.co.uk/news/world-latin-america-25383023	Sat, 14 Dec 2013 16:23:22 GMT	Worker dies in Brazil stadium fall
0.617163	CNN	http://edition.cnn.com/2013/12/14/world/americas/brazil-accident/index.html	Sat, 14 Dec 2013 12:43:19 EST	Worker falls to death at Brazil stadium
