0332 1
16 1
17 1
1800 1
19 1
1963 1
1976 0
1994 1
2004 1
2008 1
2011 0
2014 2
2132 1
24 1
40 0
46 1
509th 0
932 0
abbott 0
abbotts 0
abroad 0
access 1
acknowledged 0
active 0
administered 0
administrations 0
adopted 0
advised 1
affect 1
agreement 0
ahead 1
alive 1
alsup 0
american 1
americans 1
americas 1
announced 1
appeal 2
appeals 0
argued 2
arguing 0
arguments 0
arias 1
arrest 0
arrested 3
arresting 0
asked 1
assistance 4
atlanta 0
attorney 0
attorneys 0
audible 0
awaited 1
awaiting 1
aware 0
babcock 0
began 0
begin 0
bill 0
block 0
blocks 0
board 0
booking 1
border 1
breaths 0
brothers 0
bush 1
california 0
capital 1
captured 0
car 0
carrying 0
case 5
cases 1
catherine 0
chamber 0
charge 1
circumstances 0
citizens 2
claims 0
clark 0
clear 1
clemency 0
cnn 0
cnns 0
commit 1
commitments 0
committed 0
compared 1
competent 0
concealed 1
concerned 1
congress 1
consular 3
consulate 1
consulates 1
contend 0
contest 1
contributed 0
convention 1
convicted 0
conviction 1
cop 0
count 1
countries 3
county 0
court 6
courts 1
crashed 0
crime 2
criminal 1
criticized 0
ct 0
cuevas 0
cst 0
date 0
dave 0
dead 1
death 3
declined 1
defense 0
delay 2
delayed 1
delays 0
demanding 1
denied 1
department 3
despicable 1
detrimental 0
diplomat 1
diplomatic 0
district 0
dose 0
doubt 1
dozen 1
driving 1
drug 0
e 0
earlier 0
edgar 5
effect 0
effectively 1
enforce 1
enforcing 0
ensure 0
ensured 0
evidence 1
executed 2
executes 1
execution 9
executions 0
extremely 0
fact 0
facts 2
failed 1
failure 1
fair 1
fairness 1
fatal 0
fatally 0
favour 1
fearing 0
federal 0
felony 0
final 1
fled 0
florida 1
foot 0
force 1
foreign 1
gaddis 2
general 0
george 1
gmt 2
gov 0
government 1
governments 1
governor 1
grant 0
greg 0
guaranteed 0
guidance 1
gustavo 0
guy 1
hague 2
hagues 1
halt 0
handcuffs 0
harder 1
harf 1
harris 0
head 1
hear 1
hearings 0
held 1
highest 1
holds 1
hometown 1
houston 1
huntsville 2
illegally 2
impact 1
impaired 0
implemented 0
important 0
including 1
indisputable 0
ineligible 0
informed 0
initially 1
injected 1
injection 1
inmates 0
inside 0
interests 0
international 3
involved 0
issue 1
issued 0
january 3
jason 0
john 2
jury 1
justice 2
kerry 4
key 1
killed 1
killer 0
killing 0
l 0
lack 1
lastday 0
lastditch 0
lastminute 1
law 1
laws 1
lawyers 2
leaders 0
leaving 1
legal 2
legislation 1
lethal 1
letter 2
levin 0
living 1
local 1
looked 0
lower 0
lucy 1
made 1
maintained 1
make 2
makes 1
making 0
man 1
mandated 0
marie 1
marks 0
matter 1
maurie 0
mayra 0
mears 0
men 1
mentally 0
met 1
mexican 7
mexicans 0
mexico 2
mexicos 1
miacatlan 2
midnight 1
ministry 0
minutes 1
mother 1
motion 0
motorcycles 0
move 1
movement 0
mr 3
mumbled 0
murder 2
nashed 1
national 1
nationals 1
nations 0
neck 1
necklace 0
netherlands 1
nick 0
night 0
notified 1
obama 0
objections 2
obligations 2
offenders 1
offers 1
office 0
officer 1
officers 0
officials 5
oppose 1
opposed 0
order 1
ordered 1
outcome 1
overseas 1
pants 0
pardon 1
pardons 0
parker 0
paroled 0
paroles 0
pass 1
past 0
patrolman 0
penalty 3
pentobarbital 1
people 1
perry 1
photo 2
pictured 1
pistol 1
place 0
pleas 0
pm 0
police 2
policy 0
prejudiced 1
president 2
pressure 0
previously 0
prison 2
prisons 0
procedures 1
process 1
promises 0
pronounced 1
properly 1
prosecutor 1
protected 1
protection 0
protest 1
protests 1
provide 0
provided 1
provision 1
punishment 0
push 0
pushing 0
put 1
raised 0
raising 1
ranking 1
rare 1
reads 1
reason 1
receive 1
received 0
recent 0
reconsider 1
record 0
records 0
refused 0
reinstated 0
rejected 0
relations 2
relatives 1
repeated 0
repercussions 0
report 0
reported 0
request 0
required 0
respect 0
review 3
revving 0
rick 1
rights 1
robbery 1
row 1
ruled 2
ruling 1
safety 0
sandra 0
scene 0
scheduled 2
secondhighest 1
secretary 2
seek 2
selected 0
sentence 1
served 0
setting 0
shoichet 0
shook 0
shooting 0
shot 2
show 0
showed 0
showing 1
sides 1
sign 1
similar 0
situations 0
sixteen 1
slain 0
slaying 0
slightly 0
snore 0
spanish 1
speak 0
spokesman 0
spokeswoman 2
spurned 0
stance 0
state 10
statement 2
states 2
stay 1
stopped 0
strongly 0
subject 1
subsequently 1
support 2
supporters 0
supreme 5
sympathy 0
syria 1
tainted 0
taking 0
tamayo 12
tamayos 5
technicality 0
texas 11
threatens 0
thursday 2
time 1
times 1
told 1
tonight 0
town 1
treated 2
treaty 0
trial 1
trousers 1
tuesday 1
ultimate 2
uncovered 1
undated 1
undermines 0
unfair 0
united 1
unsuccessfully 0
uphold 1
urged 0
usmexico 2
valdes 0
victim 1
victims 0
vienna 1
violate 1
violated 0
violates 0
violation 1
w 1
warden 0
warned 1
washington 0
watch 0
watched 0
wearing 0
wednesday 1
week 0
weighed 0
window 0
witnessed 1
witnesses 0
woman 1
word 1
wrote 0
year 1
years 1
