0.598934	ABC	http://abcnews.go.com/International/wireStory/bombings-rock-egyptian-capital-killing-people-21650465	Sat, 25 Jan 2014 13:14:55 GMT	Divided Egypt Marks 3rd Anniversary of Uprising
0.817921	BBC	http://www.bbc.co.uk/news/world-middle-east-25888916	Sat, 25 Jan 2014 12:25:02 GMT	Egypt protests as uprising marked
0.615656	CNN	http://edition.cnn.com/2014/01/24/world/meast/egypt-explosion/index.html	Fri, 24 Jan 2014 16:14:29 EST	Timing of Cairo bombs raises fears
