19000 0
20 0
24 2
43bn 1
5 1
7 0
7bn 1
abbas 0
ability 0
accord 1
achieve 1
acosta 0
actions 0
activities 2
added 1
adding 0
additional 2
address 0
addresses 0
administration 2
administrations 1
advance 1
advanced 0
advancement 0
agreed 2
agreement 8
ahmadinejad 1
ahmadinejads 0
aiming 1
airport 0
alexander 0
ali 1
allies 2
allowed 1
ambassador 0
amendments 0
americans 1
animosity 0
announced 0
announcements 1
ap 1
appearing 0
araghchi 0
arak 1
arrived 0
ashton 0
asked 0
atlanta 0
attributed 0
authorised 1
avert 0
ayatollah 1
back 0
backed 1
bad 0
barack 1
bbc 1
began 0
begin 0
believed 1
bellicose 0
benefits 1
benjamin 3
billion 0
bob 1
bomb 1
botelho 0
bound 1
bowen 1
breakout 1
breathing 2
briefing 0
britain 0
broadcast 1
build 0
building 1
buys 1
cabinet 1
called 0
calls 1
cameron 1
capacity 2
capped 0
carnegie 0
carried 0
carter 0
cascades 1
catherine 0
caustic 0
centrifuge 1
centrifuges 0
changed 0
chanted 0
charge 1
charles 1
cheering 0
chelsea 0
chief 0
china 1
claims 0
clarification 0
clear 0
close 0
closeddoor 0
cnn 0
cnns 0
comments 1
commitment 0
commonly 0
comprehensive 0
concerns 1
concessions 1
conciliatory 0
concrete 0
congress 1
consistently 1
construction 0
continue 1
contradict 0
contributed 0
converted 0
corker 1
correspondent 1
countries 0
country 2
countrys 0
create 0
creating 0
crippling 0
crisis 0
crowd 0
curb 1
david 1
days 0
deal 10
deals 0
december 1
democratic 1
democrats 1
demonstrates 1
denied 2
deputy 0
destruction 1
developing 1
development 0
difficult 0
diluted 0
diplomacy 1
diplomatic 1
diplomats 0
disagreement 0
disappointed 1
discussions 0
disproportionality 1
dunlavey 0
duty 1
earlier 0
early 1
eased 0
eases 0
east 1
economic 0
economy 0
effect 1
elected 1
election 0
enable 0
endowment 0
enforced 1
enrich 1
enriched 1
enriching 0
enrichment 4
eus 0
exchange 0
existing 1
expert 0
extent 1
facetoface 1
facility 1
families 0
farshbaf 0
favoured 1
feed 0
feet 1
fenton 0
final 1
fire 1
flags 0
flowers 0
fm 1
follow 1
followup 0
fordo 1
foreign 1
formal 0
formally 0
fox 1
france 1
freezing 1
friends 1
frustration 0
fundamental 1
future 0
gain 1
gaining 1
generate 0
geneva 3
germany 1
giving 1
goal 2
government 0
greeted 0
greg 0
ground 1
grow 1
guarantee 1
hailed 1
hallmark 0
halting 0
halts 0
hardline 1
hassan 0
heavy 0
held 1
hibbs 0
historic 3
hold 1
hoped 1
hopes 0
hours 1
house 0
hundreds 0
ideas 0
image 1
improve 0
includes 0
including 1
increased 0
initial 0
insists 1
insult 0
intelligence 0
interest 1
interim 1
international 0
interpretations 1
interview 1
intrusive 0
iran 14
iranian 0
iranians 1
irans 6
islamic 0
israel 6
israeli 2
j 0
jabs 0
javad 1
jeremy 1
jim 0
john 2
join 1
jonathan 2
kerry 3
khamenei 1
lambasted 0
large 1
larger 2
lastsecond 0
late 0
lawmakers 0
lead 0
leader 1
leading 1
leads 1
left 0
lifting 0
limitations 0
limited 1
limiting 1
long 1
lot 2
made 0
mahmoud 1
majority 0
make 2
makes 1
making 1
marathon 0
marcus 2
mark 0
matter 1
matters 1
means 1
measures 0
media 0
meeting 0
met 1
metals 1
middle 1
military 0
minister 2
ministers 1
mistake 3
mistaken 1
moderate 1
mohammad 1
mohammed 0
monitor 0
monitoring 0
months 5
morning 0
mr 2
natanz 1
national 1
nationally 0
nations 1
nationwide 1
neda 0
negotiate 1
negotiating 1
negotiation 1
negotiations 0
negotiator 0
negotiators 0
netanyahu 3
news 1
night 0
nonproliferation 0
noticeable 0
nov 2
nuclear 11
number 0
obama 2
obamas 1
observers 0
obtain 1
occurring 0
official 0
officials 1
oil 0
open 0
operational 2
opportunity 0
opposition 0
overnight 1
p51 0
part 0
partners 0
party 1
pass 1
passing 1
pause 0
paved 1
peace 0
people 0
permanent 3
persistent 1
personally 1
place 1
plutonium 1
point 1
policy 0
poor 0
potential 0
power 1
powers 1
practical 1
precious 1
prepared 1
president 6
pressure 0
prevent 1
previously 0
prime 2
principles 1
priority 0
private 0
produce 1
program 0
programme 3
progress 1
promised 1
provide 0
provisions 1
purposes 0
pushed 0
put 0
quick 0
quoting 1
ratchet 0
reached 3
reaction 0
reactor 0
ready 0
real 1
realistically 0
reason 1
received 1
recent 1
recognise 1
recognised 2
recognized 0
referred 0
refrain 1
regarded 1
regime 1
reiterated 0
relations 0
relative 1
released 0
relief 2
repeated 1
replace 0
report 0
reported 0
reports 1
representing 0
republic 0
republican 1
republicans 1
requires 0
requiring 0
retains 0
return 2
revealed 1
revenues 0
rhetoric 0
roll 0
rouhani 2
russia 1
safer 1
sanctions 7
satisfactory 0
schumer 1
scientists 0
sciutto 0
secret 1
secretary 3
secretly 1
sectors 1
seek 2
senator 2
senior 1
series 1
set 0
seyed 0
short 1
sides 1
simply 0
simpson 0
sites 1
sixmonth 0
skeptical 0
slain 0
slows 0
smiling 1
solution 0
sought 1
southwest 0
space 2
speak 1
speaking 1
specific 1
stage 0
stance 0
state 3
statement 1
states 0
stations 1
steinitz 0
step 1
steps 0
sticking 0
sticks 1
stockpile 1
stockpiles 0
stop 1
stresses 1
strict 0
strong 0
struck 0
students 0
substantial 0
substantive 1
succeeding 1
success 1
suggested 0
sunday 4
supported 0
supporters 0
supreme 1
surrender 0
suspect 1
switzerland 0
tables 0
taking 0
talks 4
targeted 1
technology 0
tehran 2
tehrans 0
televised 0
television 0
terms 1
thankful 0
threaten 1
threats 0
time 1
times 0
today 0
told 1
tom 0
tomorrow 0
tone 0
top 0
tough 1
tougher 1
track 0
transfer 0
transparency 0
treaty 0
trusting 0
turn 0
twitter 0
uk 2
ultimately 0
understand 0
united 0
unknown 0
unnecessary 0
unprecedented 0
uranium 3
usable 0
vast 0
verification 0
violates 0
war 0
warned 0
wary 0
water 0
weapon 3
weapons 1
weaponsgrade 0
welcomed 1
west 0
western 0
white 0
wider 0
work 1
worked 0
world 1
wrote 0
year 0
years 0
young 0
yubal 0
zarif 1
