case 0.0158324
consular 0.0019435
court 0.0128959
death 0.0133137
department 0.0010716
executed 0.0112492
execution 0.0184721
international 0.0034329
kerry 0.0125206
mexican 0.0009506
officer 0.0226981
officials 0.0203369
penalty 0.0043047
state 0.0254168
statement 0.0103773
states 0.0112492
supreme 0.0050797
tamayo 0.000654
tamayos 0.0389481
texas 0.0162318
