1976 1
1994 1
2008 1
2011 1
40 1
46 1
509th 1
932 1
access 2
administrations 1
alive 1
alsup 1
american 1
americans 1
argued 1
arguing 2
arias 1
arrest 1
arrested 2
arresting 1
assistance 1
atlanta 1
attorneys 1
awaiting 1
babcock 1
bill 1
block 1
board 1
bush 1
case 1
catherine 1
citizens 2
claims 1
clark 1
clear 1
clemency 1
cnn 1
cnns 4
commit 1
committed 1
competent 1
consular 1
consulate 2
contributed 1
convicted 3
conviction 1
cop 1
countries 1
court 2
courts 1
crime 1
criminal 1
criticized 1
ct 1
cuevas 1
date 1
dave 1
death 3
defense 1
delay 1
denied 3
department 2
despicable 1
detrimental 1
doubt 1
e 1
earlier 1
edgar 1
enforcing 1
ensured 1
executed 3
execution 4
executions 1
extremely 1
fact 1
facts 1
failed 1
fair 1
fatally 1
fearing 1
felony 1
gaddis 1
gov 1
government 1
grant 1
gustavo 1
guy 1
hearings 1
houston 1
huntsville 2
impact 1
including 1
indisputable 1
injection 1
inmates 1
interests 1
international 2
issue 1
jason 1
john 1
jury 1
justice 1
kerry 2
killer 1
l 1
lastditch 1
law 1
laws 2
lawyers 2
lethal 1
levin 1
lucy 1
make 1
man 1
marks 1
matter 1
maurie 1
mayra 1
mears 1
mexican 3
mexicans 1
mexicos 1
motion 1
mr 1
murder 3
nashed 1
national 1
nick 1
night 1
obama 1
officer 3
officials 1
overseas 1
pardons 1
parker 1
paroles 1
past 1
penalty 3
perry 1
place 1
pm 1
police 2
prisons 1
process 1
prosecutor 1
push 1
pushing 1
raised 1
raising 1
reason 1
refused 1
reinstated 1
repercussions 1
report 1
reported 3
request 1
required 1
rick 1
robbery 1
ruling 1
sandra 1
secretary 1
setting 1
shoichet 1
shot 1
similar 2
situations 1
speak 1
spokesman 1
spokeswoman 1
state 4
statement 2
states 3
stay 1
subject 1
supporters 1
supreme 3
sympathy 1
tamayo 7
tamayos 7
technicality 1
texas 7
tonight 1
treated 1
treaty 1
trial 2
ultimate 1
united 1
urged 1
valdes 1
violate 1
violated 1
violation 1
washington 1
wednesday 2
weighed 1
wrote 1
year 1
years 1
