0725 0
1225 0
15 0
150 0
1740s 1
1970s 1
1991 1
2001 1
2005 1
2007 1
2009 4
24 0
24yearold 1
27 0
3 0
400 1
55 1
64 1
7 1
911 0
absolute 0
academic 1
accounts 1
added 0
adding 0
adult 1
affiliate 0
afternoon 1
afterward 0
airlifted 0
alcohol 0
altercation 1
amanda 0
angela 0
apparently 1
appeared 1
appears 0
arce 0
area 0
arrested 0
attempted 1
attended 0
attorney 1
austin 0
authorities 1
back 0
badly 1
based 0
bath 3
bed 0
beds 0
believes 1
bested 0
bid 2
bit 0
bleeding 0
blown 0
board 0
bob 1
brian 2
brother 0
brought 0
call 0
called 1
campaign 5
campaigning 2
candidate 0
care 0
cares 0
case 0
caused 1
center 0
chap 0
charge 0
charlottesville 0
chest 1
child 1
childhood 1
children 1
choice 0
circles 0
circumstances 1
citation 0
citing 0
close 2
cnn 0
cnns 0
colleagues 1
college 3
comment 0
commitment 0
committed 1
common 0
commonwealth 1
community 0
completely 1
concerns 0
condition 1
conditions 0
conference 1
conscious 0
contrast 1
contributed 0
conversations 1
corinne 1
cory 0
country 1
county 5
cousin 0
creigh 5
creighdeeds 0
critical 0
cropper 0
current 0
custody 0
dad 1
daughters 0
david 1
day 1
dcharlottesville 1
dead 0
deal 1
deeds 24
deeply 0
defeated 1
del 1
delegates 1
demeanor 1
democrat 1
democratic 1
dennis 0
details 1
determines 0
died 1
difficult 1
director 0
dismissed 0
district 1
divorced 2
doctor 0
dominion 0
dorothy 0
dozen 0
drawing 1
drinking 0
dropping 0
due 0
earlier 0
eco 0
efforts 2
elder 1
elected 1
election 1
emergency 0
encounter 1
end 1
engage 1
enrolled 1
evaluation 0
evening 0
events 0
evidence 0
examination 0
exceptional 1
executive 0
extension 0
exwife 1
fair 1
fall 1
family 3
familys 0
farm 1
farmland 1
father 2
fathers 1
fathom 1
feet 0
fight 0
find 0
fine 1
flown 0
focus 0
found 0
friend 0
full 1
gathered 0
geller 2
general 2
gmt 0
golf 1
govelect 0
governor 3
governorelect 1
granted 0
grew 1
grieve 0
grocery 1
grow 1
gubernatorial 1
gun 1
gunshot 1
gus 7
happened 1
happy 0
head 1
health 1
heard 1
heartbreaking 1
held 0
helicopter 0
herculean 2
high 1
history 0
home 5
homestead 1
hospital 2
hospitalized 0
hours 0
house 2
hugs 0
humble 1
ignore 0
illness 0
impose 1
incident 0
inflicted 1
injuries 0
intently 1
investigated 1
investigation 0
investigators 0
involuntarily 0
issued 0
issues 1
jessee 0
joe 1
join 2
kids 0
killed 0
kind 0
knowledge 0
kree 1
l 0
lack 0
late 1
laws 0
lay 1
leaning 1
learn 1
led 1
left 2
lengthy 1
life 0
lined 0
listen 1
lived 1
located 0
loss 0
lost 2
lot 0
luxury 1
made 2
magistrate 0
mark 0
mary 1
mcauliffe 2
mcdonnell 5
medical 0
mental 1
mentalhealth 0
mentioned 1
mercantile 1
miles 1
millboro 1
misdemeanor 0
monday 0
month 1
months 0
moran 1
morning 1
motive 1
mountain 1
mountainous 1
moved 0
mr 0
ms 0
multiple 1
murder 1
music 1
nature 0
nearby 0
neighbor 3
news 2
newspaper 0
night 0
nomination 0
nominee 1
noon 0
norfolk 0
november 0
october 0
offandon 0
office 1
order 0
organizations 0
overlaps 1
pair 1
pam 1
parents 1
part 0
party 0
patient 0
people 2
peoples 1
period 0
person 0
petersen 0
pieces 0
piecing 1
place 0
play 1
points 1
police 5
political 0
politician 0
politicians 0
possession 0
post 0
prayers 1
praying 0
press 0
pretty 0
primary 1
privacy 0
problem 0
process 1
pronounced 1
property 0
proportion 0
prosecutor 1
provide 1
psychiatric 0
public 2
race 1
rally 0
ran 1
rarely 1
react 0
recent 0
record 1
recovered 1
recovery 1
regard 1
relationship 1
released 0
reluctant 1
remarried 1
remote 1
report 0
reported 0
reporter 1
reporters 0
reports 0
represents 0
republican 1
reserved 1
resort 1
respect 0
responded 0
reveal 1
richmond 0
road 0
rockbridge 0
roots 1
rose 1
run 1
rural 2
sad 1
save 0
scene 0
school 1
seeking 0
seemingly 1
selfinflicted 1
semester 1
sen 2
senate 1
senator 3
senators 2
separated 1
sequence 0
servant 1
service 1
services 0
settled 1
shocking 0
shortly 1
side 1
signs 0
sisters 1
ski 1
someones 0
son 6
sons 0
sort 1
speaks 0
specific 0
speech 0
spent 1
spokesman 1
spokeswoman 1
squared 1
stab 1
stabbed 2
stabbing 1
stability 0
state 3
statement 2
statewide 1
store 1
strong 1
struggled 1
studied 1
stunning 0
style 2
suggestion 0
suicide 1
supporters 0
surprising 1
susannah 0
suspects 0
talk 1
taylor 0
terrible 0
terry 1
things 0
thought 1
thoughts 1
tight 0
time 5
times 1
timesdispatch 0
today 0
told 1
top 0
torso 0
toscano 1
tough 0
tragedy 0
trail 2
troopers 0
tuesday 1
tuesdays 0
tweeted 0
twitter 0
twohour 0
unable 0
underage 0
university 0
unorthodox 1
unsuccessful 1
unsuccessfully 0
updates 0
upgraded 0
utterly 1
violent 1
virginia 6
virginias 0
voters 1
votes 1
walking 0
warner 0
warning 0
west 0
western 1
whitson 1
wide 0
wife 0
william 1
wishing 1
withdrew 1
won 1
wood 4
working 0
world 1
worries 1
wound 1
wounds 1
wsls 0
wtvr 0
wwbt 0
year 1
years 4
younger 1
