0.803437	ABC	http://abcnews.go.com/US/wireStory/mexican-national-scheduled-executed-texas-21618507	Thu, 23 Jan 2014 04:10:51 GMT	Texas Executes Man Despite Opposition From Mexico
0.768853	BBC	http://www.bbc.co.uk/news/world-us-canada-25848393	Thu, 23 Jan 2014 03:52:05 GMT	Texas executes Mexican police killer
0.782833	CNN	http://edition.cnn.com/2014/01/22/us/mexico-texas-tamayo-execution/index.html	Thu, 23 Jan 2014 06:09:59 EST	Uproar over Mexican's execution
