0.582906	ABC	http://abcnews.go.com/Politics/wireStory/syrian-govt-terrorism-talks-priority-21635911	Thu, 23 Jan 2014 19:27:28 GMT	Peace Talks Draw Syrian Opposition, Govt Apart
0.574892	BBC	http://www.bbc.co.uk/news/world-middle-east-25894821	Sat, 25 Jan 2014 12:06:28 GMT	Syria talks open with brief meeting
0.704694	CNN	http://edition.cnn.com/2014/01/24/world/meast/syria-geneva-talks/index.html	Fri, 24 Jan 2014 23:53:52 EST	Slow start for Syria peace talks
