----
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_12_world_meast_israel-west-bank-settlements_index.html.tsv 1384332287 1384300231 1384312551
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_world-us-canada-24915815.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384275262 1384280153
http:__abcnews.go.com_International_wireStory_court-ruling-cambodia-thai-land-dispute-20847765.tsv http:__www.bbc.co.uk_news_world-asia-24815592.tsv http:__edition.cnn.com_2013_11_12_world_asia_thailand-cambodia-temple_index.html.tsv 1384183515 1384129537 1384241609
http:__abcnews.go.com_International_wireStory_philippine-typhoon-deaths-climb-thousands-20842834.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_13_world_asia_typhoon-haiyan_index.html.tsv 1384178327 1384282097 1384346540
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
http:__abcnews.go.com_Sports_wireStory_nadal-beats-federer-atp-world-tour-finals-20844972.tsv http:__www.bbc.co.uk_sport_0_tennis_24894117.tsv http:__edition.cnn.com_2013_11_12_sport_tennis_tennis-djokovic-davies-atp-o2_index.html.tsv 1384123463 1384208432 1384280277
----
----
2013. nov. 14., csütörtök, 03.04.08 CET
http:__abcnews.go.com_US_wireStory_marines-killed-california-training-accident-20881872.tsv http:__www.bbc.co.uk_news_world-us-canada-24935689.tsv http:__edition.cnn.com_2013_11_13_us_marines-killed-camp-pendleton_index.html.tsv 1384385290 1384388465 1384386949
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24928138.tsv http:__edition.cnn.com_2013_11_09_world_asia_philippines-tacloban_index.html.tsv 1384346472 1384349428 1384138536
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 04.03.32 CET
http:__abcnews.go.com_US_wireStory_marines-killed-california-training-accident-20881872.tsv http:__www.bbc.co.uk_news_world-us-canada-24935689.tsv http:__edition.cnn.com_2013_11_13_us_marines-killed-camp-pendleton_index.html.tsv 1384385290 1384388465 1384395272
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 05.03.19 CET
http:__abcnews.go.com_US_wireStory_marines-killed-california-training-accident-20881872.tsv http:__www.bbc.co.uk_news_world-us-canada-24935689.tsv http:__edition.cnn.com_2013_11_13_us_marines-killed-camp-pendleton_index.html.tsv 1384385290 1384388465 1384395272
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 06.06.59 CET
http:__abcnews.go.com_US_wireStory_marines-killed-california-training-accident-20881872.tsv http:__www.bbc.co.uk_news_world-us-canada-24935689.tsv http:__edition.cnn.com_2013_11_13_us_marines-killed-camp-pendleton_index.html.tsv 1384385290 1384388465 1384395272
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 07.04.12 CET
http:__abcnews.go.com_US_wireStory_marines-killed-california-training-accident-20881872.tsv http:__www.bbc.co.uk_news_world-us-canada-24935689.tsv http:__edition.cnn.com_2013_11_13_us_marines-killed-camp-pendleton_index.html.tsv 1384385290 1384388465 1384395272
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 08.03.22 CET
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 09.03.40 CET
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 10.04.18 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384412551 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 11.03.43 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384412551 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 12.03.42 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384412551 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 13.04.01 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384412551 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 14.04.37 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384431612 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
http:__abcnews.go.com_Technology_wireStory_climate-talks-open-warsaw-20848356.tsv http:__www.bbc.co.uk_news_science-environment-24899647.tsv http:__edition.cnn.com_2013_11_12_world_europe_poland-philippines-sano-cop_index.html.tsv 1384176882 1384176916 1384304536
----
----
2013. nov. 14., csütörtök, 15.05.10 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384431612 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_amid-gruesome-typhoon-scenes-aid-trickles-20852922.tsv http:__www.bbc.co.uk_news_world-asia-24936387.tsv http:__edition.cnn.com_2013_11_14_world_asia_typhoon-haiyan_index.html.tsv 1384256247 1384425367 1384437413
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
----
----
2013. nov. 14., csütörtök, 16.03.50 CET
http:__abcnews.go.com_Entertainment_wireStory_warhol-painting-set-artist-record-20877059.tsv http:__www.bbc.co.uk_news_entertainment-arts-24937683.tsv http:__edition.cnn.com_2013_11_12_us_francis-bacon-painting-art-auction_index.html.tsv 1384431612 1384417173 1384383690
http:__abcnews.go.com_Health_wireStory_gov-signs-bill-legalizing-gay-marriage-hawaii-20880290.tsv http:__www.bbc.co.uk_news_world-us-canada-24921752.tsv http:__edition.cnn.com_2013_11_12_us_hawaii-same-sex-marriage_index.html.tsv 1384376167 1384302431 1384312750
http:__abcnews.go.com_International_wireStory_aid-trickling-hard-hit-areas-philippines-20865671.tsv http:__www.bbc.co.uk_news_world-asia-24920250.tsv http:__edition.cnn.com_2013_11_12_world_asia_typhoon-haiyan-tic-toc_index.html.tsv 1384346472 1384282097 1384286710
http:__abcnews.go.com_International_wireStory_israel-thousands-settlement-homes-20866076.tsv http:__www.bbc.co.uk_news_world-middle-east-24919030.tsv http:__edition.cnn.com_2013_11_13_world_meast_mideast-peace-talks_index.html.tsv 1384332287 1384300231 1384360809
http:__abcnews.go.com_US_wireStory_committee-ny-tower-tallest-building-20859063.tsv http:__www.bbc.co.uk_news_magazine-24920219.tsv http:__edition.cnn.com_2013_11_12_travel_one-world-trade-center-tallest-us-building_index.html.tsv 1384304728 1384311372 1384312900
http:__abcnews.go.com_International_wireStory_amid-gruesome-typhoon-scenes-aid-trickles-20852922.tsv http:__www.bbc.co.uk_news_world-asia-24936387.tsv http:__edition.cnn.com_2013_11_14_world_asia_typhoon-haiyan_index.html.tsv 1384256247 1384425367 1384437413
http:__abcnews.go.com_International_wireStory_clashes-mar-poland-independence-day-march-20852622.tsv http:__www.bbc.co.uk_news_world-europe-24909716.tsv http:__edition.cnn.com_2013_11_13_world_europe_poland-russia-embassy-attack_index.html.tsv 1384190652 1384253166 1384364262
----
----
2013. nov. 14., csütörtök, 17.03.44 CET
