0.682888	CNN	http://edition.cnn.com/2014/01/24/world/europe/vatican-hollande/index.html	Fri, 24 Jan 2014 06:23:19 EST	Hollande meets Pope amid scandal
0.561794	ABC	http://abcnews.go.com/Health/wireStory/hollande-meets-pope-francis-amid-affair-rumor-21648260	Fri, 24 Jan 2014 10:15:56 GMT	Hollande Meets With Pope Francis Amid Affair Rumor
0.507903	BBC	http://www.bbc.co.uk/news/world-europe-25895263	Sat, 25 Jan 2014 13:22:22 GMT	France denies Hollande split reports
