0.74346	ABC	http://abcnews.go.com/Entertainment/wireStory/pop-star-justin-bieber-arrested-miami-area-21634238	Fri, 24 Jan 2014 09:26:11 GMT	Bieber's Image: From Boy-Next-Door to Bad Boy
0.698831	BBC	http://www.bbc.co.uk/news/entertainment-arts-25876655	Fri, 24 Jan 2014 10:38:43 GMT	Bieber bailed after driving arrest
0.678857	CNN	http://edition.cnn.com/2014/01/23/showbiz/justin-bieber-arrest/index.html	Fri, 24 Jan 2014 08:37:49 EST	Bieber
