0.661322	BBC	http://www.bbc.co.uk/news/world-middle-east-25887177	Sat, 25 Jan 2014 10:33:49 GMT	Syria foes meet briefly face to face
0.578451	ABC	http://abcnews.go.com/International/wireStory/face-face-meeting-syrian-peace-talks-21648873	Fri, 24 Jan 2014 17:14:16 GMT	UN: Syrian Govt, Opposition to Meet in 'Same Room'
0.562522	CNN	http://edition.cnn.com/2014/01/25/world/meast/syria-geneva-talks/index.html	Sat, 25 Jan 2014 06:20:30 EST	Syrian foes finally meet -- in same room -- for peace talks
